seed_id,candidate_label,variant,candidate_id,candidate_source,category,summary,headline,clickbait_penalty,local_final_score,llm_overall,persona,persona_description,trust,engagement,clarity,audience_fit,overall,rationale,persona_ranking,persona_best_candidate,is_persona_best,consensus_ranking,consensus_best_candidate,is_consensus_best,judge_model,judge_error
91,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.00010741684,5.7804527,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,4,4,4,4,Solid choice but less sensational.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Imaad Shah Zuberi to Plead Guilty to Concealing Foreign Agent Work and Campaign Violations,8.9490546e-05,6.3293247,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,3,4,3,3,Clear but not as compelling.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c4,generic_sft,generic_sft,generic_sft_generator,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Arcadia man expected to plead guilty to falsifying campaign donations,9.608969e-05,4.282187,3.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,2,3,2,2,Not engaging enough for growth.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c1,original,original,human_editor,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...","SoCal Man Who Donated $900K to Trump Will Plead Guilty to Hiding Work as Foreign Agent, Illegal Campaign Contributions",0.0001530934,6.3507113,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,4,5,5,5,Compact and full of key information.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,gpt-4o-mini,
91,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.00010741684,5.7804527,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,3,4,4,4,Clear but less detail.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Imaad Shah Zuberi to Plead Guilty to Concealing Foreign Agent Work and Campaign Violations,8.9490546e-05,6.3293247,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,2,4,3,3,Too specific and potentially confusing.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c4,generic_sft,generic_sft,generic_sft_generator,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Arcadia man expected to plead guilty to falsifying campaign donations,9.608969e-05,4.282187,3.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,2,3,2,2,Lacks enough detail for busy readers.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c1,original,original,human_editor,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...","SoCal Man Who Donated $900K to Trump Will Plead Guilty to Hiding Work as Foreign Agent, Illegal Campaign Contributions",0.0001530934,6.3507113,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,4,5,4,5,"Well-rounded, informative, and adheres to journalistic standards.","[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,gpt-4o-mini,
91,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Arcadia Man Expected to Plead Guilty to Falsifying Records and Illegal Campaign Contributions,0.00010741684,5.7804527,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,3,4,4,4,Good but lacks the impact of c1.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Imaad Shah Zuberi to Plead Guilty to Concealing Foreign Agent Work and Campaign Violations,8.9490546e-05,6.3293247,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",5,3,5,3,4,Strong but less appealing in terms of audience.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
91,c4,generic_sft,generic_sft,generic_sft_generator,news,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...",Arcadia man expected to plead guilty to falsifying campaign donations,9.608969e-05,4.282187,3.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",3,2,3,2,2,Vague and lacks editorial quality.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,gpt-4o-mini,
92,c1,original,original,human_editor,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,0.0024301982,5.561483,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,4,5,4,"Accurate and trustworthy, explains the relationship.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
92,c2,zero_shot,zero_shot,api_zero_shot_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.16910745,6.38968,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,4,4,4,"Trusted information, but less engaging.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c3,agentic_selected,agentic_selected,agentic_selector_v3,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Juwan Howard Seeks Coaching Advice from Monty Williams,0.00015641846,6.428351,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,3,4,3,3,Direct but lacks depth.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c4,generic_sft,generic_sft,generic_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Michigan coach Juwan Howard asks questions about coaching,0.00012011082,4.9041595,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,2,4,3,3,"Too generic, lacks engaging elements.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c5,specificity_sft,specificity_sft,specificity_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.","Monty Williams feels first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches",0.099539906,4.9051023,3.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,2,2,2,2,Confusing and overly specific.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c1,original,original,human_editor,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,0.0024301982,5.561483,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,5,5,"Highly engaging, stimulates interest effectively.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
92,c2,zero_shot,zero_shot,api_zero_shot_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.16910745,6.38968,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,4,4,4,4,"Good detail, though slightly less engaging.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c3,agentic_selected,agentic_selected,agentic_selector_v3,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Juwan Howard Seeks Coaching Advice from Monty Williams,0.00015641846,6.428351,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,4,3,3,3,Interesting angle but lacks depth.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c4,generic_sft,generic_sft,generic_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Michigan coach Juwan Howard asks questions about coaching,0.00012011082,4.9041595,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,2,3,3,2,Generic; lacks appeal.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c5,specificity_sft,specificity_sft,specificity_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.","Monty Williams feels first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches",0.099539906,4.9051023,3.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,3,2,2,2,2,Too vague and less appealing.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c1,original,original,human_editor,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,0.0024301982,5.561483,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,3,5,4,4,"Clear and concise, informative for quick reading.","[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
92,c2,zero_shot,zero_shot,api_zero_shot_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.16910745,6.38968,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,3,4,4,4,Informative but slightly longer.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c3,agentic_selected,agentic_selected,agentic_selector_v3,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Juwan Howard Seeks Coaching Advice from Monty Williams,0.00015641846,6.428351,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,3,4,3,3,Straightforward but not very informative.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c4,generic_sft,generic_sft,generic_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Michigan coach Juwan Howard asks questions about coaching,0.00012011082,4.9041595,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,2,4,3,2,Too broad and lacks detail.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c5,specificity_sft,specificity_sft,specificity_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.","Monty Williams feels first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches",0.099539906,4.9051023,3.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",3,2,2,2,2,Confusing and vague.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c1,original,original,human_editor,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,0.0024301982,5.561483,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,4,4,4,4,Balanced and respectful of the subject matter.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,True,gpt-4o-mini,
92,c2,zero_shot,zero_shot,api_zero_shot_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Monty Williams praises Juwan Howard's coaching curiosity in first year at Michigan,0.16910745,6.38968,5.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",4,3,4,4,3,Well-structured but less engaging.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c3,agentic_selected,agentic_selected,agentic_selector_v3,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Juwan Howard Seeks Coaching Advice from Monty Williams,0.00015641846,6.428351,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",3,2,3,3,2,Lacks depth and formality.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c4,generic_sft,generic_sft,generic_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",Michigan coach Juwan Howard asks questions about coaching,0.00012011082,4.9041595,4.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",3,2,3,3,2,Generic and not very impactful.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
92,c5,specificity_sft,specificity_sft,specificity_sft_generator,sports,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.","Monty Williams feels first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches",0.099539906,4.9051023,3.0,editorial_reviewer,"Acts like a newsroom editor, balancing newsworthiness, specificity, style, and faithfulness.",2,2,2,2,1,Poorly constructed and confusing.,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,"[""c1"", ""c2"", ""c3"", ""c4"", ""c5""]",c1,False,gpt-4o-mini,
93,c1,original,original,human_editor,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month hottest October on record: EU climate service,0.00016850406,6.37602,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,4,5,5,5,Factual and straightforward.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
93,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...","October 2023 recorded as the hottest October globally, exceeding previous records",0.0040724734,6.555793,5.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,4,4,Accurate but slightly more complex.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",October 2023 Recorded as Hottest October in History Worldwide,0.01217235,6.467942,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",4,5,4,3,4,Engaging but uses superlative language.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c4,generic_sft,generic_sft,generic_sft_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month was the hottest October ever recorded worldwide,0.9999453,4.400481,4.0,trust_sensitive_reader,"Prioritizes factual accuracy, non-clickbait wording, and whether the headline feels safe to trust.",5,3,5,4,4,"Clear and direct, but less authoritative.","[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c1,original,original,human_editor,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month hottest October on record: EU climate service,0.00016850406,6.37602,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,5,4,5,5,5,Strong headline that grabs attention.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
93,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...","October 2023 recorded as the hottest October globally, exceeding previous records",0.0040724734,6.555793,5.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,5,5,4,5,5,Very engaging and clear for broader appeal.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",October 2023 Recorded as Hottest October in History Worldwide,0.01217235,6.467942,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,4,5,4,3,4,High engagement but less factual feel.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c4,generic_sft,generic_sft,generic_sft_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month was the hottest October ever recorded worldwide,0.9999453,4.400481,4.0,growth_reader,Represents user-growth goals: wants a headline that attracts clicks without feeling manipulative.,5,3,5,4,4,Clear but slightly less engaging.,"[""c1"", ""c2"", ""c3"", ""c4""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c1,original,original,human_editor,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month hottest October on record: EU climate service,0.00016850406,6.37602,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,4,5,5,5,Quick and easily grasped.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,True,gpt-4o-mini,
93,c2,zero_shot,zero_shot,api_zero_shot_generator,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...","October 2023 recorded as the hottest October globally, exceeding previous records",0.0040724734,6.555793,5.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",5,3,5,4,4,Clear but a bit lengthy.,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
93,c3,agentic_selected,agentic_selected,agentic_selector_v3,news,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",October 2023 Recorded as Hottest October in History Worldwide,0.01217235,6.467942,4.0,busy_news_reader,"Skims quickly and rewards clarity, compactness, and immediate usefulness.",4,4,4,3,4,"Good engagement, but less concise.","[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,"[""c1"", ""c2"", ""c4"", ""c3""]",c1,False,gpt-4o-mini,
